,Model-0,Model-1,Model-2,Model-3,Model-4,Model-5,Model-6,Model-7,Model-8,Ave,Insample,SalvaBench,CRPS,DF_0,DF_0.1,DF_1,CRPS-LR,CRPS-MLP,SalvaBench-LR,SalvaBench-MLP,DF-LR_1,DF-MLP_1
0,0.07999999978489962,0.006086964404927844,0.09599997539257675,1.6501207939606984e-10,3.812402209490396e-11,1.936926894240895e-09,0.0500000078386401,0.020000000737649463,5.989379226723549e-11,4.279866316402619e-10,0.029999626971950393,0.050000000014586474,0.05000000047303491,0.050000000060177116,0.05000000001670495,0.05000000086060142,0.05000000037737857,0.05000000469864639,0.05000000017722711,0.050000002155324734,0.05000000003958681,0.0500000002849421
1,0.047999981891127766,0.030000012005885104,0.0700028334262253,0.05000000499220302,0.08818181846408085,0.1300000301057803,0.12999997094347254,0.0010000245368275982,2.7622460713407685e-09,0.04999999960154705,0.053908291865073815,0.10999999995763292,0.09999999987485994,0.08999999995192659,0.09000072596705061,0.10000000000405465,0.11000004235789672,0.10723043894958414,0.1200000311977254,0.11836435398957929,0.10999999940816457,0.11000000082513164
2,0.047999981891127766,0.030000028023757418,0.0700028334262253,0.07000000198461587,0.09999999257457004,0.16000000027867875,0.16999986222153649,0.0010000245368275982,0.04000000001641985,0.0700278291472735,0.07999994820094934,0.1600000000153322,0.1587904260210308,0.14000609852285284,0.14866296043141633,0.1599999988569885,0.1600000021113049,0.1600000001445328,0.1600000003912412,0.16000000152774752,0.16000000006315598,0.16000000001780146
3,0.2127272702227918,0.0900000058586568,0.18444457488984028,0.13999995776937507,0.20499985434698867,0.30000000047044983,0.16999986222153649,0.06375003341866078,0.05999999527555376,0.15000000045014464,0.15999999999998707,0.16999998176248754,0.16000000471704445,0.16000000875073733,0.1650537451421528,0.1637576439454572,0.16999982866044236,0.167614637140635,0.1699999914592052,0.1699999987388989,0.16434802220535522,0.16755146237688887
4,0.2127272702227918,0.11000000031375017,0.36999986240509786,0.2799999987173196,0.35133389493899564,0.3662499999469307,0.16999986222153649,0.06375003341866078,0.09571228963504191,0.19617580652860572,0.17999998499913994,0.16999996075164708,0.1699999999322708,0.16999999949826522,0.16999999699448196,0.1699999997901247,0.16999999997523385,0.16722936751304393,0.1699999998037611,0.1699999997904682,0.164849299747143,0.16873606140120523
5,0.25167129048458325,0.23000000026676876,0.4099975549869883,0.2754546878196004,0.347333295382378,0.2260002670449796,0.22000000126086341,0.21588235302471484,0.1566667152095014,0.2699999931801613,0.2600005388252866,0.23000000000340987,0.23584076864297476,0.24464771307462047,0.24284007686736053,0.233245047228271,0.23000000002741236,0.23000000909788787,0.24355398791356112,0.2499999986208202,0.229999991090982,0.23000000053860162
6,0.10812498788561888,0.4700000011681469,0.4099975549869883,0.2100000015003525,0.347333295382378,0.43999995409015935,0.14833333856774084,0.1587500002031702,0.33416666637413184,0.2993743771254967,0.26007780521203994,0.13661558487185535,0.17799220959789153,0.17719407961647043,0.154629838408368,0.14848306675010395,0.1523352847591386,0.129123973019395,0.1899997789264742,0.17905033764733627,0.14596007999288385,0.14127176751096748
7,0.10812498788561888,0.4700000011681469,0.5348000540558875,0.3371428734520386,0.3657142925743808,0.43999995409015935,0.14833333856774084,0.1587500002031702,0.457777689637064,0.33000006435430046,0.28000000003494685,0.13768527941974698,0.18749609320667518,0.18741309807574563,0.16138540615512553,0.15305388355432553,0.1636504241870516,0.1280863234186047,0.20782880121710018,0.19433318952889103,0.14937379654364377,0.1449183923263276
8,0.26636362514615486,0.3437500795519447,0.5299999989059745,0.3371428734520386,0.3657142925743808,0.43999995409015935,0.14833333856774084,0.3353333309363258,0.4199999524563255,0.340000054412684,0.2999999994456159,0.18942800494867837,0.23520527467565466,0.24862395860137868,0.23000034985711892,0.22068461654344015,0.21927856556284728,0.20749672859112486,0.2299999817230156,0.2300000000746745,0.22019031168587377,0.21223489485898592
9,0.26636362514615486,0.14992866398538748,0.7700000648361419,0.5068187201870817,0.45636362486155624,0.17999977728156927,0.16307692594387538,0.16714285087395866,0.4199999524563255,0.3100000285995325,0.28316408136647125,0.1900512280741963,0.21999999150446825,0.22820452420210727,0.2200000011418399,0.2073659123325703,0.2084694022156304,0.19277811535591854,0.24803152069361223,0.25908254364965094,0.20537873294158568,0.2042723227663676
10,0.28642646836529506,0.10999999999930282,0.6000000967428277,0.4514285507869655,0.4799999188344686,0.33999995718534987,0.030000000022488246,0.08999999998207586,0.8315384619188784,0.3013694005473112,0.19283368838506995,0.055505894577007976,0.0749126906366101,0.08999999985117241,0.08361946820600476,0.0699999999901169,0.06701881695150318,0.062434180781868076,0.06999999489850904,0.08386808857568642,0.07000000372983194,0.06999999993310409
11,0.16999999994074225,0.21000000023758464,0.5400007178149683,0.3718181937338859,0.23499999995870163,0.09250005855008646,0.040000007065846485,0.09999985526411635,0.820000016156891,0.23238636442873897,0.16999997388998803,0.050000000067703186,0.0700000000123665,0.07352379982278462,0.07000001095448385,0.06999999987583015,0.06999996965469195,0.06721360680613457,0.0700000000532641,0.0700000055572778,0.0699999973529854,0.06999999999842828
12,0.08428667377915096,0.21000000023758464,0.4212500058982012,0.23200000760526146,0.06000000007692843,0.2157142877209556,0.050000008065016054,0.09999985526411635,0.8428571380885759,0.20859219791990535,0.16000000007186727,0.060000007627486564,0.08000000000346945,0.08000000000314629,0.07668759859986457,0.06999993600356634,0.06761811009387994,0.06000001135370423,0.07999999984247205,0.07999999997256528,0.06685118300211125,0.06999999995646944
13,0.03000000253474631,0.1799999337907878,0.4212500058982012,0.11000000007606374,0.13937560518426054,0.20999999990010232,0.050000008065016054,0.09000017160129098,0.8428571380885759,0.1822378595686384,0.1299999999401531,0.05000000574421785,0.06733416587165483,0.07451051546474437,0.060000004778483204,0.059999999196416354,0.05999999909552677,0.050000009211048725,0.07865394480390484,0.0631734157489199,0.05525543753575567,0.05999999901189245
14,0.05000000574611438,0.1300000004575733,0.4212500058982012,0.16000000254775937,0.13000093178284663,0.10250000760424008,0.03600000036818697,4.4987491724716134e-10,0.8428571380885759,0.1329008248084507,0.09000000000715894,0.03999984613489317,0.04999955950105514,0.04999999375724122,0.04268322388637651,0.040000000103523906,0.040215618170106195,0.030000000026734433,0.05906733087538511,0.05000000000669765,0.04000000014934037,0.04000000017245661
15,0.05000000574611438,0.14999999998194039,0.4212500058982012,0.010000000008975274,0.14994398366845935,0.22000000076123422,0.029999999599405795,2.4610816847472983e-10,0.6199552392838659,0.10999985876457867,0.0500000005028357,0.029999999730574028,0.029999999460901493,0.030000000016547405,0.02999999995856443,0.029999992204871317,0.03000000002874834,0.02000000032350918,0.03999997815145445,0.030000000025331274,0.029999999986044062,0.02999999286546429
16,0.14999999366900424,0.16222140355507428,0.4699999996648697,0.043124818467883234,0.1553845383229771,0.023750083754954517,7.319651013893292e-11,7.126738819310099e-09,0.8276923052829501,0.13698955334208307,0.08587894491469375,4.552484680316464e-09,0.010013325734920087,0.019999997123544434,0.018297489601213808,8.521732913599634e-10,0.02000000200734386,4.848490698491184e-10,0.020000003927292925,0.012297723570133836,0.019999972191249864,0.019999935788723205
17,1.621298582351967e-09,0.10000005092898745,0.367143424680862,0.043124818467883234,0.1553845383229771,0.22000000076123422,7.319651013893292e-11,1.7889766776722656e-11,0.6276190475369586,0.08629617760784443,0.020000000181756884,8.525378090685359e-11,1.4207958733793718e-10,1.524178715956782e-08,1.3270720059242467e-11,3.733315610390976e-12,6.473147510178385e-11,2.3152122787274866e-10,3.615536318043553e-08,2.0601109720937275e-12,9.965525326581182e-13,1.448117780399514e-11
18,1.621298582351967e-09,0.07999917954499111,0.2399999909869954,0.043124818467883234,0.1553845383229771,0.10666527516019347,0.029999995924002505,0.015555551822883628,0.6500000208324828,0.09000000001015489,0.04999998185209611,0.027479942500676157,0.029999999153735413,0.029999991192208034,0.02000000323429661,0.02155232541311844,0.029999999726464992,0.019999999999317196,0.03000000007570015,0.02999999999246713,0.02999995171696157,0.020000016420514646
19,1.621298582351967e-09,0.07999917954499111,0.2399999909869954,0.043124818467883234,0.1553845383229771,0.09846154188029882,9.326293280629312e-11,1.7889766776722656e-11,0.4700000220681447,0.06000000009902816,0.019999999903058372,4.488776099425855e-10,4.997399296055743e-10,1.3176951970010346e-08,4.0684969954605486e-11,2.4309294570636346e-11,8.658618820972538e-10,3.8266341478674623e-11,9.752335146680073e-08,1.1288934560512924e-11,1.8360324234654475e-12,1.6943185648573053e-11
20,0.10400187948954533,0.07999917954499111,0.2399999909869954,0.060000000024579773,0.1799999982246499,0.20999999222966015,0.024285639739524603,1.6672976147970302e-09,0.4700000220681447,0.11367383491661741,0.08000000001805889,0.030000009242243372,0.03492763289842918,0.03999999488512769,0.03879705092064898,0.030000000205689555,0.03999999995689177,0.030000000099140996,0.039999999577494436,0.03993289569303039,0.04000000001248369,0.03261130816624152
21,0.10400187948954533,0.05000006435956815,0.28999999270723265,0.08000000000652144,0.24384615400767073,0.20999999222966015,3.0554942344359974e-09,2.3228850101327575e-10,0.34999999993223774,0.11000009808579483,0.05999999850397499,8.546575301301978e-10,7.668269556732875e-10,2.2001705601125415e-09,5.0360930643019895e-09,1.4231170308489398e-09,4.648498443100004e-12,2.9289147621391843e-12,5.642348281349071e-10,2.735744451193272e-12,4.495233557300126e-10,8.885149644518435e-10
22,0.030000000038244986,0.020000000130193877,0.25000000020420654,0.04999999452354504,0.17285714281428202,0.31222225916500923,2.0497685294646788e-10,6.092249257680157e-11,0.06799998803147231,0.04598007491336243,0.020000000461162792,5.514471388527945e-09,1.1144652332482845e-08,3.8371954256758807e-10,7.234756688921529e-10,8.056089604985906e-10,6.981790103453542e-10,1.93206721851417e-11,3.4738559144371015e-11,6.744204052339969e-11,8.674092473268494e-10,8.35970114547328e-10
23,0.012000001011226974,0.029999999643992102,0.18749991050703615,0.010000009659309661,0.03000314644973468,0.18428571433499064,2.0497685294646788e-10,0.0,0.06799998803147231,0.019999995036269296,7.321028459318906e-08,5.829880514666518e-09,9.388599644536281e-09,3.8590019656089956e-09,9.54139448231437e-11,1.72252577029149e-10,3.1153455726940825e-11,7.684043926943513e-13,6.150297919016359e-12,1.6198434752802702e-10,3.9477376676796786e-11,7.193378210923246e-11
24,0.02000000293509892,0.029999999643992102,0.18749991050703615,0.010000009659309661,0.03000314644973468,0.0300000008923402,0.0037500140874790824,0.0,0.029999999869813335,0.02000001877858655,0.010000000014647792,3.7630412703016024e-10,3.6935087065061796e-09,2.436670215645805e-10,5.426779939486413e-10,1.993500382389289e-09,1.1201596566261285e-09,4.2634258472409167e-10,0.008187488242543117,0.01000000012455195,3.2214039657232857e-10,4.193079959611129e-09
25,0.10400187948954533,0.029999999643992102,0.28999999270723265,4.0185506815495364e-10,0.0100000000794431,0.01999999988652659,1.7536286532028552e-10,2.3228850101327575e-10,0.04000001188950928,0.020000829178073033,0.020000000180030474,1.9566119312839985e-08,2.9507948853601607e-08,0.009763932361941747,0.009999850636606878,2.8561567683712136e-10,2.174698670428769e-09,2.2989981075259661e-10,2.079728768869348e-12,3.166306503062332e-09,3.389827183371185e-10,9.201260016266389e-10
26,1.621298582351967e-09,0.05550000697886842,0.28999999270723265,6.173950151004154e-10,1.0746883819172905e-10,1.2409579396186848e-10,5.052156079792351e-11,2.3228850101327575e-10,6.837676056078148e-11,1.8581974567844494e-10,4.6554894514382113e-10,3.010829863194986e-11,6.603937820883406e-10,4.546489650720637e-13,2.0354002274862356e-11,5.822918643821623e-10,9.238761652898065e-12,9.693042358729993e-11,6.562804059138313e-12,2.408906093743539e-10,2.6420455662794656e-11,5.657355031431275e-11
