,Model-0,Model-1,Model-2,Model-3,Model-4,Model-5,Model-6,Model-7,Model-8,Ave,Insample,SalvaBench,CRPS,DF_0,DF_0.1,DF_1,CRPS-LR,CRPS-MLP,SalvaBench-LR,SalvaBench-MLP,DF-LR_1,DF-MLP_1
0,0.07999999978489962,0.006086964404927844,1.6501207939606984e-10,3.812402209490396e-11,1.936926894240895e-09,0.0500000078386401,0.059999999696819906,0.020000000737649463,5.989379226723549e-11,3.672557873327858e-10,0.00999925199613579,0.02863636955288298,0.02000000000927148,2.285852386921888e-10,3.186084386887116e-10,3.222465591451231e-10,0.04903963618875235,0.03000000139875823,0.050000000242016056,0.07000001006669848,0.037202788655079734,0.01999999813956296
1,0.047999981891127766,0.030000012005885104,0.05000000499220302,0.08818181846408085,0.1300000301057803,0.12999997094347254,0.1300000000053149,0.0010000245368275982,2.7622460713407685e-09,0.05000000129247896,0.05000000001032926,0.010000000079876635,0.02000395704522524,0.050000000147388084,0.05000000018528952,0.05000000068578183,0.019999999999002076,0.010000000048893065,0.02000000000335501,0.019999997601414594,0.02000000019573609,0.009999999507093153
2,0.047999981891127766,0.030000028023757418,0.07000000198461587,0.09999999257457004,0.16000000027867875,0.16999986222153649,0.2000000059508783,0.0010000245368275982,0.04000000001641985,0.08142651376440593,0.08000001074301619,0.027551290947854263,0.04999999986804915,0.08183339848821768,0.0804605862191668,0.08057466236921924,0.02430629029088042,0.032828208558444726,0.021072939001946858,0.019999988329135528,0.027217855100297724,0.031127408185583957
3,0.2127272702227918,0.0900000058586568,0.13999995776937507,0.20499985434698867,0.30000000047044983,0.16999986222153649,0.2000000059508783,0.06375003341866078,0.05999999527555376,0.1500000001764713,0.15000000028322166,0.11986531495536942,0.12919134219627704,0.15000000042646877,0.1500000069499102,0.15000000289603707,0.12000000275311908,0.1199999976082271,0.13000000000568732,0.13000000021871866,0.12000000022621211,0.10999999278803764
4,0.2127272702227918,0.11000000031375017,0.2799999987173196,0.35133389493899564,0.3662499999469307,0.16999986222153649,0.2000000059508783,0.06375003341866078,0.09571228963504191,0.1836707952318914,0.18000000001669159,0.1300000055536613,0.14999999993175483,0.18229160482026938,0.1819586566144518,0.1817397229267328,0.12999999837093623,0.13008884490442682,0.14999999929143537,0.13000000331229208,0.13000000026011263,0.12999999998867337
5,0.25167129048458325,0.23000000026676876,0.2754546878196004,0.347333295382378,0.2260002670449796,0.22000000126086341,0.1800000000148635,0.21588235302471484,0.1566667152095014,0.23945159912369782,0.23905955521120442,0.23754752182253042,0.24366313733872047,0.23894492865672814,0.23914568170785044,0.23901594076905536,0.24178590933671984,0.23138054860390428,0.2500000191077112,0.2499999999612641,0.2481002077274023,0.23205347750759397
6,0.10812498788561888,0.4700000011681469,0.2100000015003525,0.347333295382378,0.43999995409015935,0.14833333856774084,0.02999998629368156,0.1587500002031702,0.33416666637413184,0.2581245302787272,0.23755273196682233,0.19000000005498413,0.20683360043116716,0.2544924013777523,0.2557992839070766,0.2555914465988595,0.21012622380987586,0.1899999897929133,0.21999999882874827,0.13740265071276758,0.20787259031351976,0.215802410850924
7,0.10812498788561888,0.4700000011681469,0.3371428734520386,0.3657142925743808,0.43999995409015935,0.14833333856774084,0.02999998629368156,0.1587500002031702,0.457777689637064,0.28246934327948325,0.2637297454457144,0.21772861969738494,0.22000005370903675,0.28000004474987433,0.2800135085192337,0.2800003067570476,0.23999990881305025,0.21999999593777955,0.2564989958478151,0.2561290402449104,0.2323568439396131,0.23443835363853213
8,0.26636362514615486,0.3437500795519447,0.3371428734520386,0.3657142925743808,0.43999995409015935,0.14833333856774084,0.02999998629368156,0.3353333309363258,0.4199999524563255,0.2976018546788605,0.28999936707255025,0.3233763582560444,0.31435968352361954,0.2949907521139022,0.2966651611551596,0.29639835292800065,0.34000000000714825,0.3153030733377287,0.3499999992815712,0.39000000028067516,0.33999999997438596,0.33396898355095056
9,0.26636362514615486,0.14992866398538748,0.5068187201870817,0.45636362486155624,0.17999977728156927,0.16307692594387538,0.16000003051474826,0.16714285087395866,0.4199999524563255,0.24999999907107628,0.24999999597970016,0.25756227699016493,0.2507196809377693,0.25000000929818217,0.2500000000013399,0.2500000000011848,0.3036613852263517,0.2669719010176669,0.3600000080446433,0.344698661034683,0.2899999998974383,0.271148014850183
10,0.28642646836529506,0.10999999999930282,0.4514285507869655,0.4799999188344686,0.33999995718534987,0.030000000022488246,0.030000000256367315,0.08999999998207586,0.8315384619188784,0.22295318232905745,0.19000016573084158,0.27575895404968637,0.24619763685145674,0.22000000076271006,0.22135877644739468,0.221174304675349,0.35139735573086267,0.30615899732448254,0.42575321810512684,0.5167669841252763,0.34363279211765524,0.2911324229835493
11,0.16999999994074225,0.21000000023758464,0.3718181937338859,0.23499999995870163,0.09250005855008646,0.040000007065846485,0.05000000000909198,0.09999985526411635,0.820000016156891,0.17000001356322367,0.15902240960438674,0.22000000004108694,0.19733147331337475,0.1699999919550999,0.16999999887994224,0.1699999985727366,0.28784282466802347,0.26076668424320765,0.3100000001472844,0.32999999975133265,0.27955167722853697,0.23793404846368954
12,0.08428667377915096,0.21000000023758464,0.23200000760526146,0.06000000007692843,0.2157142877209556,0.050000008065016054,0.04000000003108761,0.09999985526411635,0.8428571380885759,0.1699999736560488,0.15176468827551592,0.18164995448618543,0.1628514855374448,0.16679245980540267,0.16944969188223155,0.16937667288601446,0.20000000479178465,0.20650488954460633,0.23823617622012017,0.29101480267211816,0.2000000001961802,0.2000000019419795
13,0.03000000253474631,0.1799999337907878,0.11000000007606374,0.13937560518426054,0.20999999990010232,0.050000008065016054,0.04000000003108761,0.09000017160129098,0.8428571380885759,0.13999996134843143,0.1273054873055724,0.13999999998744211,0.13998213068812038,0.13873273398895983,0.13999999522494652,0.1399962221399894,0.1641641947568405,0.16000001022861957,0.21250808292322587,0.23648315623776536,0.15999999991001054,0.1715919579723617
14,0.05000000574611438,0.1300000004575733,0.16000000254775937,0.13000093178284663,0.10250000760424008,0.03600000036818697,0.04533338948384592,4.4987491724716134e-10,0.8428571380885759,0.10000000001985249,0.09000000194211706,0.09000009585082125,0.09000000057555935,0.10000000013768312,0.10000000004732543,0.1000000000431537,0.11000000004180525,0.11000000019318013,0.16999999741283459,0.16762504368556747,0.10000043164105932,0.10586804083000122
15,0.05000000574611438,0.14999999998194039,0.010000000008975274,0.14994398366845935,0.22000000076123422,0.029999999599405795,9.008041938709057e-11,2.4610816847472983e-10,0.6199552392838659,0.05975323397775093,0.04999999888582947,0.08999999995367002,0.06903497730015358,0.056299882995790286,0.05869455315656582,0.058609492958688315,0.09999999977587073,0.10000000009016242,0.13727864942471343,0.18779948965426385,0.08999999997118287,0.09000000050915516
