,Model-0,Model-1,Model-2,Model-3,Model-4,Model-5,Model-6,Model-7,Model-8,Ave,Insample,SalvaBench,CRPS,DF_0,DF_0.1,DF_1,CRPS-LR,CRPS-MLP,SalvaBench-LR,SalvaBench-MLP,DF-LR_1,DF-MLP_1
0,0.07999999978489962,0.09599997539257675,1.6501207939606984e-10,3.812402209490396e-11,1.936926894240895e-09,0.0500000078386401,0.059999999696819906,0.020000000737649463,5.989379226723549e-11,0.003787055222317807,0.017647575475640113,2.3202479885354665e-08,4.4636193897780665e-10,4.5823415827598593e-10,2.8587500441386543e-10,4.296086914060142e-10,3.5273992762591385e-08,6.158134152324057e-10,7.962261604676673e-10,3.6331426865279353e-10,5.286061627442959e-10,8.506274742194248e-11
1,0.047999981891127766,0.0700028334262253,0.05000000499220302,0.08818181846408085,0.1300000301057803,0.12999997094347254,0.1300000000053149,0.0010000245368275982,2.7622460713407685e-09,0.059999994424866955,0.06102403050106354,0.026317154730767733,0.04436909739006894,0.04000144241538387,0.044425323579028606,0.05000000334230695,0.04999916793137766,1.371679104144045e-10,0.01999994828867511,0.018671004883380197,0.04005195562201132,0.050000015797879556
2,0.047999981891127766,0.0700028334262253,0.07000000198461587,0.09999999257457004,0.16000000027867875,0.16999986222153649,0.2000000059508783,0.0010000245368275982,0.04000000001641985,0.09184300312852896,0.09220741173783742,0.06000000365947332,0.07999349265913598,0.07733084876772969,0.07999991803948465,0.08016940118225728,0.0799999993739298,0.044070324391579645,0.0599999435909066,0.055504039962768516,0.07757926202863054,0.08000000003671094
3,0.2127272702227918,0.18444457488984028,0.13999995776937507,0.20499985434698867,0.30000000047044983,0.16999986222153649,0.2000000059508783,0.06375003341866078,0.05999999527555376,0.16000204566784984,0.16000000003114673,0.10000000418948397,0.12466775894222096,0.1284618608524174,0.13000000299441591,0.14998876518930188,0.12999889448198318,0.06000001169874718,0.08606482306213832,0.07999983561868237,0.1300000014910718,0.1500000000920708
4,0.2127272702227918,0.36999986240509786,0.2799999987173196,0.35133389493899564,0.3662499999469307,0.16999986222153649,0.2000000059508783,0.06375003341866078,0.09571228963504191,0.21000136507190553,0.20000000932745007,0.13912337598530924,0.1599999740573824,0.15999978533644496,0.16000002334854016,0.177869521475497,0.16000004134068824,0.11999835217196869,0.13999998273967193,0.11631910216895563,0.16000001781413778,0.1850878372440309
5,0.25167129048458325,0.4099975549869883,0.2754546878196004,0.347333295382378,0.2260002670449796,0.22000000126086341,0.1800000000148635,0.21588235302471484,0.1566667152095014,0.25999999970928556,0.2531815510566083,0.2035363873545634,0.220000000316186,0.22289889881357125,0.22967911747440248,0.237336433346115,0.22436124667378166,0.20969241064713395,0.19999989987365369,0.1914337616294251,0.22999999407879362,0.25000000084608526
6,0.10812498788561888,0.4099975549869883,0.2100000015003525,0.347333295382378,0.43999995409015935,0.14833333856774084,0.02999998629368156,0.1587500002031702,0.33416666637413184,0.2509429954229176,0.2393604956100976,0.21297059452589276,0.2534203991988658,0.25074600212601256,0.2524490457175079,0.24999999732658298,0.25802305210254456,0.2458923238385339,0.25035918030169596,0.27000001539882496,0.2472760660602172,0.24371534893215022
7,0.10812498788561888,0.5348000540558875,0.3371428734520386,0.3657142925743808,0.43999995409015935,0.14833333856774084,0.02999998629368156,0.1587500002031702,0.457777689637064,0.28832012302182447,0.27999999917605267,0.2759480362173901,0.2970215077393043,0.2999999984834209,0.29999992637221345,0.2895325782790424,0.2900026847594661,0.28000000000054925,0.28000000001963,0.28604218679761617,0.291051390232477,0.28834505065338994
8,0.26636362514615486,0.5299999989059745,0.3371428734520386,0.3657142925743808,0.43999995409015935,0.14833333856774084,0.02999998629368156,0.3353333309363258,0.4199999524563255,0.3061137708650546,0.2937760657527055,0.27594850667638093,0.28000685595484637,0.2946885107289297,0.2971162063893577,0.29075333249849034,0.2833379693287988,0.27999999998506714,0.25142640819654427,0.27999999939631953,0.29224759628507496,0.29675293050463514
9,0.26636362514615486,0.7700000648361419,0.5068187201870817,0.45636362486155624,0.17999977728156927,0.16307692594387538,0.16000003051474826,0.16714285087395866,0.4199999524563255,0.3225466988849266,0.31927434825139833,0.2954921549381002,0.32000000186954464,0.319999967961251,0.3199999999311785,0.3199999314861151,0.3100005921796006,0.3299999761220998,0.28384094418611544,0.2891046927538399,0.3345540032411196,0.32999998862139757
