,Model-0,Model-1,Model-2,Model-3,Model-4,Model-5,Model-6,Model-7,Model-8,Ave,Insample,SalvaBench,CRPS,DF_0,DF_0.1,DF_1,CRPS-LR,CRPS-MLP,SalvaBench-LR,SalvaBench-MLP,DF-LR_1,DF-MLP_1
0,0.07999999978489962,0.006086964404927844,0.09599997539257675,1.6501207939606984e-10,3.812402209490396e-11,1.936926894240895e-09,0.059999999696819906,0.020000000737649463,5.989379226723549e-11,3.9259814430049965e-10,0.030000000031682843,0.05999999980457042,0.054505065616758545,0.05999998841870677,0.058212650080829646,0.059999999967124656,0.05999999993709584,0.060000000008721334,0.06000000119566479,0.06000000205738532,0.05999999739362709,0.059999999794339814
1,0.047999981891127766,0.030000012005885104,0.0700028334262253,0.05000000499220302,0.08818181846408085,0.1300000301057803,0.1300000000053149,0.0010000245368275982,2.7622460713407685e-09,0.04999990640410993,0.053223439843274656,0.1084765183439072,0.1066908935958156,0.09000000008518004,0.09000558717758277,0.10000000001230584,0.12000000000577547,0.11451509038203456,0.11999999991953895,0.11000000000559994,0.1199999911955028,0.11805497117108996
2,0.047999981891127766,0.030000028023757418,0.0700028334262253,0.07000000198461587,0.09999999257457004,0.16000000027867875,0.2000000059508783,0.0010000245368275982,0.04000000001641985,0.07078383914839756,0.0800000000173556,0.15000000000223493,0.14999999959529012,0.12403899455856217,0.12652708354318634,0.14842467562433762,0.1654481133517273,0.1536162689627814,0.16046456604067955,0.150000000365602,0.15675601326443656,0.15241249034242316
3,0.2127272702227918,0.0900000058586568,0.18444457488984028,0.13999995776937507,0.20499985434698867,0.30000000047044983,0.2000000059508783,0.06375003341866078,0.05999999527555376,0.1499999969296748,0.15000000003560443,0.18281834100536687,0.1827862516139087,0.17999999999477023,0.17808428213883015,0.18006642626104008,0.19999999892958095,0.1976015020625388,0.1999999999526073,0.19999999644874503,0.19177865742570918,0.19603957443267347
4,0.2127272702227918,0.11000000031375017,0.36999986240509786,0.2799999987173196,0.35133389493899564,0.3662499999469307,0.2000000059508783,0.06375003341866078,0.09571228963504191,0.21310993311799145,0.19973958562513947,0.18342182180400735,0.1959408438380801,0.19316655136954375,0.18274882184559152,0.18890337251665673,0.19999999467449564,0.19806233239217172,0.20000000007584262,0.20000000004188095,0.19235920364231915,0.19637279235909652
5,0.25167129048458325,0.23000000026676876,0.4099975549869883,0.2754546878196004,0.347333295382378,0.2260002670449796,0.1800000000148635,0.21588235302471484,0.1566667152095014,0.2600000000721861,0.2453630803877591,0.1900000000207549,0.19000089076186696,0.20308705229493396,0.2000000000325669,0.19823405774552674,0.189999999982143,0.1899999993632649,0.19999999738919996,0.20999999895489072,0.1900000004699895,0.19000000015133184
6,0.10812498788561888,0.4700000011681469,0.4099975549869883,0.2100000015003525,0.347333295382378,0.43999995409015935,0.02999998629368156,0.1587500002031702,0.33416666637413184,0.28636527349714164,0.20999999270847833,0.059999944040571636,0.060000000005509285,0.0627472621834348,0.060000000036328244,0.06000000000036752,0.0548295991958474,0.044232877354833285,0.060000000858064305,0.07407279216459488,0.059999999455719315,0.05999999471353035
7,0.10812498788561888,0.4700000011681469,0.5348000540558875,0.3371428734520386,0.3657142925743808,0.43999995409015935,0.02999998629368156,0.1587500002031702,0.457777689637064,0.32781449399101276,0.23245772158799388,0.059999997168443314,0.06000000013907328,0.07239021493195068,0.06000000027258989,0.0600000000195605,0.059999993251613606,0.047300096868466444,0.07467283374772078,0.08536684065526373,0.06000000028068464,0.05999999972608686
8,0.26636362514615486,0.3437500795519447,0.5299999989059745,0.3371428734520386,0.3657142925743808,0.43999995409015935,0.02999998629368156,0.3353333309363258,0.4199999524563255,0.3400000000151577,0.27165232928868327,0.060000000028126534,0.060000002592681206,0.11003765182224705,0.10636322303980522,0.06733785856678476,0.060000000004218575,0.059999999997684364,0.0903053102414574,0.1122733840581079,0.07583367121259676,0.06000000019517398
9,0.26636362514615486,0.14992866398538748,0.7700000648361419,0.5068187201870817,0.45636362486155624,0.17999977728156927,0.16000003051474826,0.16714285087395866,0.4199999524563255,0.3042423342118253,0.26000010169265336,0.1700000009813549,0.18000000143611858,0.20623985813219364,0.1865956283855443,0.18000000203213298,0.17999999989430102,0.17057099216138175,0.24362885699898254,0.24999482793612318,0.1800000000196386,0.1799999999779162
10,0.28642646836529506,0.10999999999930282,0.6000000967428277,0.4514285507869655,0.4799999188344686,0.33999995718534987,0.030000000256367315,0.08999999998207586,0.8315384619188784,0.30148050822264705,0.18000018894077296,0.05000000002277279,0.06519095292609345,0.09000000015705723,0.07999999676359108,0.0699999987957042,0.05039454735377778,0.05000000055782779,0.07990817519594355,0.09999999956212122,0.07000000135336484,0.06441261999820996
11,0.16999999994074225,0.21000000023758464,0.5400007178149683,0.3718181937338859,0.23499999995870163,0.09250005855008646,0.05000000000909198,0.09999985526411635,0.820000016156891,0.23255730460061994,0.15999999995191527,0.057980043353160246,0.06999999943809261,0.08768105449686882,0.07003348004111412,0.06999999999960055,0.06999999892355943,0.05301232285481722,0.07000000386663102,0.08999999924731197,0.07000000007310728,0.0699999999855213
12,0.08428667377915096,0.21000000023758464,0.4212500058982012,0.23200000760526146,0.06000000007692843,0.2157142877209556,0.04000000003108761,0.09999985526411635,0.8428571380885759,0.20266717039106494,0.14000000099170173,0.06906715024348316,0.06999999997514074,0.07000000402757742,0.07000000001962539,0.06999999999513239,0.06999999997465572,0.06606702380673225,0.07000000000472788,0.07000000002794535,0.07000000000309343,0.06999999998811922
13,0.03000000253474631,0.1799999337907878,0.4212500058982012,0.11000000007606374,0.13937560518426054,0.20999999990010232,0.04000000003108761,0.09000017160129098,0.8428571380885759,0.1800000000374791,0.11477993751041883,0.04000000068836258,0.06581893270689147,0.07000000000106438,0.06999999733161277,0.05761565845863076,0.058298487767321265,0.040000003530585554,0.06999999553561553,0.0699999999990929,0.06999999987038148,0.05475972939562044
14,0.05000000574611438,0.1300000004575733,0.4212500058982012,0.16000000254775937,0.13000093178284663,0.10250000760424008,0.04533338948384592,4.4987491724716134e-10,0.8428571380885759,0.13764151909140798,0.09000000024649975,0.040000000558993075,0.04999999999147348,0.050000000014360654,0.04999999995031742,0.049999994854270785,0.04999999734963679,0.040000001152275505,0.0500000000157211,0.05000001001837942,0.0500000045916929,0.04999933204574538
15,0.05000000574611438,0.14999999998194039,0.4212500058982012,0.010000000008975274,0.14994398366845935,0.22000000076123422,9.008041938709057e-11,2.4610816847472983e-10,0.6199552392838659,0.10999868210968197,0.05000000007553962,7.294152955052605e-10,2.5193600878158297e-09,0.009999933826661611,2.992622437701454e-10,1.1308168599400521e-08,0.00999228654093907,2.915453487048139e-11,0.011847692559776047,0.0036243497607684532,0.010000046988222527,4.360662327311464e-09
